,time,SpaceHeat
208,2019-01-09 15:00:00+00:00,0.499040632
209,2019-01-09 16:00:00+00:00,0.485272548
210,2019-01-09 17:00:00+00:00,0.486763111
211,2019-01-09 18:00:00+00:00,0.479187225
212,2019-01-09 19:00:00+00:00,0.430275801
213,2019-01-09 20:00:00+00:00,0.358987867
214,2019-01-09 21:00:00+00:00,0.232750604
215,2019-01-09 22:00:00+00:00,0.153158423
216,2019-01-09 23:00:00+00:00,0.086748989
217,2019-01-10 00:00:00+00:00,0.072413532
218,2019-01-10 01:00:00+00:00,0.101482259
219,2019-01-10 02:00:00+00:00,0.120630942
220,2019-01-10 03:00:00+00:00,0.158117885
221,2019-01-10 04:00:00+00:00,0.261872097
222,2019-01-10 05:00:00+00:00,0.445072849
223,2019-01-10 06:00:00+00:00,0.606575732
224,2019-01-10 07:00:00+00:00,0.727218129
225,2019-01-10 08:00:00+00:00,0.756601228
226,2019-01-10 09:00:00+00:00,0.709210235
227,2019-01-10 10:00:00+00:00,0.537256886
228,2019-01-10 11:00:00+00:00,0.662683455
229,2019-01-10 12:00:00+00:00,0.556739189
230,2019-01-10 13:00:00+00:00,0.476593703
231,2019-01-10 14:00:00+00:00,0.517352531
232,2019-01-10 15:00:00+00:00,0.528391958
233,2019-01-10 16:00:00+00:00,0.513828702
234,2019-01-10 17:00:00+00:00,0.516768966
235,2019-01-10 18:00:00+00:00,0.512493124
236,2019-01-10 19:00:00+00:00,0.462093662
237,2019-01-10 20:00:00+00:00,0.383538044
238,2019-01-10 21:00:00+00:00,0.247959005
239,2019-01-10 22:00:00+00:00,0.164269202
240,2019-01-10 23:00:00+00:00,0.100177646
241,2019-01-11 00:00:00+00:00,0.084118408
242,2019-01-11 01:00:00+00:00,0.107932867
243,2019-01-11 02:00:00+00:00,0.121333227
244,2019-01-11 03:00:00+00:00,0.155188098
245,2019-01-11 04:00:00+00:00,0.248297125
246,2019-01-11 05:00:00+00:00,0.420012843
247,2019-01-11 06:00:00+00:00,0.572717989
248,2019-01-11 07:00:00+00:00,0.689749657
249,2019-01-11 08:00:00+00:00,0.721420894
250,2019-01-11 09:00:00+00:00,0.677855978
251,2019-01-11 10:00:00+00:00,0.509648937
252,2019-01-11 11:00:00+00:00,0.633916309
253,2019-01-11 12:00:00+00:00,0.537691871
254,2019-01-11 13:00:00+00:00,0.452849452
255,2019-01-11 14:00:00+00:00,0.493391267
256,2019-01-11 15:00:00+00:00,0.502214624
257,2019-01-11 16:00:00+00:00,0.485716948
258,2019-01-11 17:00:00+00:00,0.485228185
259,2019-01-11 18:00:00+00:00,0.477370815
260,2019-01-11 19:00:00+00:00,0.43045996
261,2019-01-11 20:00:00+00:00,0.357335634
262,2019-01-11 21:00:00+00:00,0.229558402
263,2019-01-11 22:00:00+00:00,0.150057305
264,2019-01-11 23:00:00+00:00,0.084471166
265,2019-01-12 00:00:00+00:00,0.067829138
266,2019-01-12 01:00:00+00:00,0.084419622
267,2019-01-12 02:00:00+00:00,0.096023509
268,2019-01-12 03:00:00+00:00,0.129527072
269,2019-01-12 04:00:00+00:00,0.216855411
270,2019-01-12 05:00:00+00:00,0.390943701
271,2019-01-12 06:00:00+00:00,0.5443686
272,2019-01-12 07:00:00+00:00,0.663980855
273,2019-01-12 08:00:00+00:00,0.701143347
274,2019-01-12 09:00:00+00:00,0.660456482
275,2019-01-12 10:00:00+00:00,0.496691858
276,2019-01-12 11:00:00+00:00,0.619913582
277,2019-01-12 12:00:00+00:00,0.518558861
278,2019-01-12 13:00:00+00:00,0.43288139
279,2019-01-12 14:00:00+00:00,0.473546045
280,2019-01-12 15:00:00+00:00,0.484377571
281,2019-01-12 16:00:00+00:00,0.467071616
282,2019-01-12 17:00:00+00:00,0.46501237
283,2019-01-12 18:00:00+00:00,0.456686546
284,2019-01-12 19:00:00+00:00,0.408726695
285,2019-01-12 20:00:00+00:00,0.337762649
286,2019-01-12 21:00:00+00:00,0.216097722
287,2019-01-12 22:00:00+00:00,0.139718115
288,2019-01-12 23:00:00+00:00,0.073218476
289,2019-01-13 00:00:00+00:00,0.053519389
290,2019-01-13 01:00:00+00:00,0.067116888
291,2019-01-13 02:00:00+00:00,0.073689374
292,2019-01-13 03:00:00+00:00,0.107907672
293,2019-01-13 04:00:00+00:00,0.184410429
294,2019-01-13 05:00:00+00:00,0.342378864
295,2019-01-13 06:00:00+00:00,0.490608369
296,2019-01-13 07:00:00+00:00,0.610586853
297,2019-01-13 08:00:00+00:00,0.649407335
298,2019-01-13 09:00:00+00:00,0.6158705
299,2019-01-13 10:00:00+00:00,0.458897675
300,2019-01-13 11:00:00+00:00,0.584403127
301,2019-01-13 12:00:00+00:00,0.485230043
302,2019-01-13 13:00:00+00:00,0.400042161
303,2019-01-13 14:00:00+00:00,0.439746573
304,2019-01-13 15:00:00+00:00,0.448720276
305,2019-01-13 16:00:00+00:00,0.42949644
306,2019-01-13 17:00:00+00:00,0.44072582
307,2019-01-13 18:00:00+00:00,0.428492304
308,2019-01-13 19:00:00+00:00,0.38455943
309,2019-01-13 20:00:00+00:00,0.317596673
310,2019-01-13 21:00:00+00:00,0.203701453
311,2019-01-13 22:00:00+00:00,0.129313922
312,2019-01-13 23:00:00+00:00,0.063966152
313,2019-01-14 00:00:00+00:00,0.044496402
314,2019-01-14 01:00:00+00:00,0.055959684
315,2019-01-14 02:00:00+00:00,0.063939257
316,2019-01-14 03:00:00+00:00,0.099014731
317,2019-01-14 04:00:00+00:00,0.177872029
318,2019-01-14 05:00:00+00:00,0.339095436
319,2019-01-14 06:00:00+00:00,0.497437896
320,2019-01-14 07:00:00+00:00,0.629469532
321,2019-01-14 08:00:00+00:00,0.662557539
322,2019-01-14 09:00:00+00:00,0.580150253
323,2019-01-14 10:00:00+00:00,0.388931617
324,2019-01-14 11:00:00+00:00,0.586522079
325,2019-01-14 12:00:00+00:00,0.453703405
326,2019-01-14 13:00:00+00:00,0.405548881
327,2019-01-14 14:00:00+00:00,0.459654495
328,2019-01-14 15:00:00+00:00,0.484156808
329,2019-01-14 16:00:00+00:00,0.477979485
330,2019-01-14 17:00:00+00:00,0.477837134
331,2019-01-14 18:00:00+00:00,0.473327778
332,2019-01-14 19:00:00+00:00,0.428981739
